cli_pl_header	cli_pl_body	cli_cont_len	srv_pl_header	srv_pl_body	srv_cont_len	aggregated_sessions	bytes	net_samples	tcp_frag	tcp_pkts	tcp_retr	tcp_ooo	cli_tcp_pkts	cli_tcp_ooo	cli_tcp_retr	cli_tcp_frag	cli_tcp_empty	cli_win_change	cli_win_zero	cli_tcp_full	cli_tcp_tot_bytes	cli_pl_tot	cli_pl_change	srv_tcp_pkts	srv_tcp_ooo	srv_tcp_retr	srv_tcp_frag	srv_tcp_empty	srv_win_change	srv_win_zero	srv_tcp_full	srv_tcp_tot_bytes	srv_pl_tot	srv_pl_change	srv_tcp_win	srv_tx_time	cli_tcp_win	client_latency	application_latency	cli_tx_time	load_time	server_latency	proxy	sp_healthscore	sp_req_duration	sp_is_lat	sp_error	throughput
567	1445	1445	320	926	0	1	8104	1	0	16	5	0	10	0	3	0	4	3	0	2	4976	2077	2	6	0	2	0	2	0	0	0	3128	1354	2	1048576	6.997	130080	9.128	24.395	12.674	62.322	3.854	0	0	0	0	0	130.034337794
639	0	0	435	16941	16732	1	28838	1	0	35	1	19	14	0	1	0	12	4	0	0	2258	639	1	21	19	0	0	2	2	0	17	26580	25110	3	64128	0.296	64128	0.125	1402.438	0.0	1402.984	0.651	0	0	0	0	0	20.5547604249
119	78173	79621	490	403	403	1	86411	1	0	103	0	42	59	42	0	0	4	1	0	54	82430	78292	2	44	0	0	0	43	1	0	0	3981	893	1	31104	0.0	31104	133.671	147.212	542.27	956.824	0.028	0	0	0	0	0	90.3102346931
119	79621	79621	490	403	403	1	175858	1	0	208	57	0	120	0	56	0	8	2	0	110	167896	79740	2	88	0	1	0	86	2	0	0	7962	893	1	31104	0.0	31104	133.685	147.168	542.319	956.857	0.005	0	0	0	0	0	183.787128066
119	79621	79621	490	403	403	1	175858	1	0	208	57	0	120	0	56	0	8	2	0	110	167896	79740	2	88	0	1	0	86	2	0	0	7962	893	1	31104	0.0	31104	133.587	147.592	542.548	957.314	0.059	0	0	0	0	0	183.699392258
566	758	758	320	553	0	1	5852	1	0	14	4	0	8	0	2	0	4	3	0	0	3460	1450	2	6	0	2	0	2	0	0	0	2392	986	2	1048576	4.353	130464	11.028	21.047	7.957	55.413	3.18	0	0	0	0	0	105.60698753
666	0	0	333	11217	11217	1	13546	1	0	19	0	0	10	0	0	0	9	0	0	0	1366	666	1	9	0	0	0	0	0	0	0	12180	11550	2	1045888	0.027	522944	35.546	0.508	0.0	71.627	0.254	0	0	0	0	0	189.11862845
666	0	0	333	11217	11217	1	27092	1	0	38	10	0	20	0	1	0	18	0	0	0	2732	666	1	18	0	9	0	0	0	0	0	24360	11550	2	1045888	0.117	522944	35.01	1.408	0.0	71.545	0.704	0	0	0	0	0	378.67076665
666	0	0	333	11217	11217	1	27092	1	0	38	10	0	20	0	1	0	18	0	0	0	2732	666	1	18	0	9	0	0	0	0	0	24360	11550	2	1045888	0.027	522944	35.482	0.63	0.0	71.621	0.315	0	0	0	0	0	378.268943466
134	0	0	107	124	124	1	967	1	0	10	0	0	6	0	0	0	5	1	0	0	502	134	1	4	0	0	0	3	1	0	0	465	231	1	6432	0.0	823296	0.041	266.13	0.0	266.212	9.994	0	0	0	0	0	3.63244331585
134	0	0	107	124	124	1	1007	1	0	10	0	0	6	0	0	0	5	1	0	0	526	134	1	4	0	0	0	3	1	0	0	481	231	1	6432	0.0	823296	0.058	266.05	0.0	266.166	9.996	0	0	0	0	0	3.78335324572
719	70	70	430	0	0	1	11886	1	0	36	10	0	22	0	6	0	10	6	0	0	4466	906	2	14	0	4	0	6	2	0	0	7420	485	1	1048576	0.0	130560	32.064	101.712	1.633	167.473	1.328	0	0	0	0	0	70.9726343948
575	0	0	450	14254	0	1	16787	1	0	25	0	0	10	0	0	0	9	1	0	0	1183	575	1	15	0	0	0	4	1	0	9	15604	14704	4	2087936	9.292	65248	0.031	145.707	0.0	155.061	0.267	0	0	0	0	0	108.260620014
575	0	0	450	14254	0	1	16719	1	0	25	0	0	10	0	0	0	9	1	0	0	1175	575	1	15	0	0	0	4	1	0	9	15544	14704	4	2087936	9.308	65248	0.166	144.94	0.0	154.58	0.025	0	0	0	0	0	108.157588304
575	0	0	450	14254	0	1	16819	1	0	25	0	0	10	0	0	0	9	1	0	0	1215	575	1	15	0	0	0	4	1	0	9	15604	14704	4	2087936	9.354	65248	0.154	144.993	0.0	154.655	0.039	0	0	0	0	0	108.751737739
575	0	0	450	14254	0	1	33638	1	0	50	12	0	20	0	1	0	18	2	0	0	2430	575	1	30	0	11	0	8	2	0	18	31208	14704	4	2087936	9.313	65248	0.012	145.697	0.0	155.034	0.237	0	0	0	0	0	216.971761033
591	0	0	353	11396	11396	1	13176	1	0	14	0	0	5	0	0	0	4	3	0	0	905	591	1	9	0	0	0	0	0	0	0	12271	11749	2	40320	0.035	71936	28.398	0.521	0.0	57.352	0.26	0	0	0	0	0	229.739154694
591	0	0	353	11396	11396	1	26352	1	0	28	10	0	10	0	1	0	8	4	0	0	1810	591	1	18	0	9	0	0	0	0	0	24542	11749	2	40320	0.117	68864	28.346	0.558	0.0	57.367	0.279	0	0	0	0	0	459.358167588
591	0	0	353	11396	11396	1	26352	1	0	28	10	0	10	0	1	0	8	4	0	0	1810	591	1	18	0	9	0	0	0	0	0	24542	11749	2	40320	0.323	68864	28.031	1.218	0.0	57.603	0.609	0	0	0	0	0	457.476173116
361	0	0	390	9200	9200	1	11115	1	0	19	0	0	9	0	0	0	8	1	0	0	933	361	1	10	0	0	0	3	1	0	0	10182	9590	2	63170	0.228	63170	87.375	803.473	0.0	978.451	0.033	0	0	0	0	0	11.3597921613
361	0	0	390	9200	9200	1	22246	1	0	38	8	0	18	0	1	0	16	2	0	0	1866	361	1	20	0	7	0	6	2	0	0	20380	9590	2	63170	0.335	63170	87.346	803.505	0.0	978.532	0.054	0	0	0	0	0	22.734054686
361	0	0	390	9200	9200	1	22246	1	0	38	8	0	18	0	1	0	16	2	0	0	1866	361	1	20	0	7	0	6	2	0	0	20380	9590	2	63170	1.102	63170	87.268	804.256	0.0	979.894	0.223	0	0	0	0	0	22.7024555717
566	758	758	320	553	0	1	5852	1	0	14	4	0	8	0	2	0	4	3	0	0	3460	1450	2	6	0	2	0	2	0	0	0	2392	986	2	1048576	4.378	130464	9.03	20.933	6.218	49.589	3.12	0	0	0	0	0	118.01004255
909	1204	1204	771	992	0	1	5366	1	0	15	0	0	8	0	0	0	6	6	0	0	2820	2260	2	7	0	0	0	2	0	0	1	2546	1702	3	1048576	0.728	131072	16.85	22.696	0.201	57.325	0.041	0	0	0	0	0	93.6066288705
667	0	0	336	155650	155650	1	339444	1	0	354	119	0	120	0	3	0	116	3	0	0	11068	667	1	234	0	116	0	2	3	0	0	328376	155986	2	1045888	1081.554	522944	34.92	11.695	0.0	1163.089	5.847	0	0	0	0	0	291.846969578
591	0	0	353	53711	53711	1	58197	1	0	59	0	0	21	0	0	0	20	8	0	0	1929	591	1	38	0	0	0	0	4	0	0	56268	54064	2	47488	102.733	92160	22.957	0.612	0.0	149.259	0.306	0	0	0	0	0	389.906136313
591	0	0	353	53711	53711	1	116394	1	0	118	39	0	42	0	1	0	40	9	0	0	3858	591	1	76	0	38	0	0	4	0	0	112536	54064	2	47488	102.538	91136	22.843	1.347	0.0	149.571	0.673	0	0	0	0	0	778.185610847
591	0	0	353	53711	53711	1	116394	1	0	118	39	0	42	0	1	0	40	9	0	0	3858	591	1	76	0	38	0	0	4	0	0	112536	54064	2	47488	102.784	91136	22.905	0.635	0.0	149.229	0.317	0	0	0	0	0	779.96904087
591	0	0	353	62161	62161	1	67187	1	0	68	0	0	24	0	0	0	23	8	0	0	2121	591	1	44	0	0	0	0	6	0	0	65066	62514	2	35968	150.795	69120	22.95	0.472	0.0	197.167	0.236	0	0	0	0	0	340.761892203
591	0	0	353	62161	62161	1	134374	1	0	136	45	0	48	0	1	0	46	9	0	0	4242	591	1	88	0	44	0	0	6	0	0	130132	62514	2	35968	150.784	68352	22.939	0.513	0.0	197.175	0.256	0	0	0	0	0	681.496132877
591	0	0	353	62161	62161	1	134374	1	0	136	45	0	48	0	1	0	46	9	0	0	4242	591	1	88	0	44	0	0	6	0	0	130132	62514	2	35968	150.519	68352	22.827	1.191	0.0	197.364	0.595	0	0	0	0	0	680.843517561
719	70	70	122	0	0	1	3574	1	0	20	3	0	12	0	2	0	8	3	0	0	2652	906	2	8	0	1	0	6	0	0	0	922	181	1	1048576	0.0	131072	32.723	49.094	1.262	115.802	3.428	0	0	0	0	0	30.8630248182
591	0	0	353	62820	62820	1	135948	1	0	140	45	0	48	0	1	0	46	9	0	0	4242	591	1	92	0	44	0	4	7	0	0	131706	63173	2	47488	128.131	94976	36.699	1.251	0.0	202.78	0.625	0	0	0	0	0	670.42114607
591	0	0	353	62820	62820	1	135948	1	0	140	45	0	48	0	1	0	46	9	0	0	4242	591	1	92	0	44	0	4	7	0	0	131706	63173	2	47488	128.506	94976	36.89	0.523	0.0	202.809	0.261	0	0	0	0	0	670.325281422
591	0	0	353	62820	62820	1	67966	1	0	70	0	0	24	0	0	0	23	9	0	0	2121	591	1	46	0	0	0	2	7	0	0	65845	63173	2	47488	128.492	94976	37.032	0.416	0.0	202.972	0.208	0	0	0	0	0	334.854068541
591	0	0	353	53407	53407	1	58077	1	0	62	0	0	22	0	0	0	21	19	0	0	1993	591	1	40	0	0	0	2	11	0	0	56084	53760	2	215040	141.783	430080	27.257	0.597	0.0	196.894	0.298	0	0	0	0	0	294.965819172
591	0	0	354	66433	66433	1	86476	1	0	93	9	0	37	0	0	0	36	5	0	0	3481	591	1	56	0	9	0	0	3	0	0	82995	66787	2	46720	134.794	90624	34.993	0.554	0.0	205.334	0.277	0	0	0	0	0	421.147983286
591	0	0	353	53407	53407	1	116170	1	0	124	39	0	44	0	1	0	42	19	0	0	3986	591	1	80	0	38	0	4	10	0	0	112184	53760	2	215040	141.509	430080	26.946	1.376	0.0	196.777	0.688	0	0	0	0	0	590.363711206
591	0	0	353	53407	53407	1	116170	1	0	124	39	0	44	0	1	0	42	19	0	0	3986	591	1	80	0	38	0	4	10	0	0	112184	53760	2	215040	141.785	430080	27.171	0.634	0.0	196.761	0.317	0	0	0	0	0	590.411717769
591	0	0	354	66433	66433	1	172952	1	0	186	66	0	74	0	1	0	72	5	0	0	6962	591	1	112	0	65	0	0	3	0	0	165990	66787	2	46720	134.826	90624	34.942	0.608	0.0	205.318	0.304	0	0	0	0	0	842.361604925
591	0	0	354	66433	66433	1	172952	1	0	186	66	0	74	0	1	0	72	5	0	0	6962	591	1	112	0	65	0	0	3	0	0	165990	66787	2	46720	134.446	90624	34.865	1.381	0.0	205.557	0.69	0	0	0	0	0	841.382195693
591	0	0	354	69028	69028	1	74025	1	0	68	0	0	19	0	0	0	18	12	0	0	1801	591	1	49	0	0	0	0	9	0	0	72224	69382	2	39552	210.315	90624	23.908	0.586	0.0	258.717	0.293	0	0	0	0	0	286.123447628
591	0	0	354	69028	69028	1	148050	1	0	136	50	0	38	0	1	0	36	13	0	0	3602	591	1	98	0	49	0	0	9	0	0	144448	69382	2	39552	210.206	89088	23.739	1.268	0.0	258.952	0.634	0	0	0	0	0	571.727578856
591	0	0	354	69028	69028	1	148050	1	0	136	50	0	38	0	1	0	36	13	0	0	3602	591	1	98	0	49	0	0	9	0	0	144448	69382	2	39552	210.392	89088	23.86	0.58	0.0	258.692	0.29	0	0	0	0	0	572.302197207
558	0	0	246	564	564	1	4168	1	0	20	2	0	10	0	1	0	8	2	0	0	1832	558	1	10	0	1	0	8	2	0	0	2336	810	1	30848	0.0	30848	0.175	649.708	0.0	650.058	25.073	0	0	0	0	0	6.41173556821
558	0	0	246	564	564	1	2084	1	0	10	0	0	5	0	0	0	4	1	0	0	916	558	1	5	0	0	0	4	1	0	0	1168	810	1	30848	0.0	30848	0.096	650.648	0.0	650.84	25.352	0	0	0	0	0	3.20201585643
119	79631	79631	490	403	403	1	176298	1	0	214	57	0	120	0	56	0	8	2	0	110	167916	79750	2	94	0	1	0	92	2	0	0	8382	893	1	31104	0.0	31104	139.68	1191.152	572.588	2043.1	0.044	0	0	0	0	0	86.2894620919
119	78183	79631	490	403	403	1	86631	1	0	106	0	30	59	30	0	0	4	1	0	54	82440	78302	2	47	0	0	0	46	1	0	0	4191	893	1	31104	0.0	31104	139.774	1190.831	572.227	2042.606	0.004	0	0	0	0	0	42.4119972232
119	79631	79631	490	403	403	1	176298	1	0	214	57	0	120	0	56	0	8	2	0	110	167916	79750	2	94	0	1	0	92	2	0	0	8382	893	1	31104	0.0	31104	139.731	1190.757	572.261	2042.48	0.001	0	0	0	0	0	86.3156554777
909	1212	1212	771	998	0	1	5366	1	0	15	0	0	8	0	0	0	6	6	0	0	2820	2260	2	7	0	0	0	2	0	0	1	2546	1702	3	1048576	0.753	131072	17.142	17.742	0.268	53.047	8.868	0	0	0	0	0	101.155579015
666	0	0	333	12131	12131	1	14804	1	0	19	1	0	7	0	0	0	6	3	0	0	1168	666	1	12	0	1	0	1	0	0	0	13636	12464	2	1045888	0.031	521984	81.938	0.615	0.0	164.522	5.523	0	0	0	0	0	89.9818869209
666	0	0	333	12131	12131	1	29608	1	0	38	13	0	14	0	1	0	12	4	0	0	2336	666	1	24	0	12	0	2	0	0	0	27272	12464	2	1045888	0.112	522944	81.939	0.688	0.0	164.678	5.53	0	0	0	0	0	179.793293579
666	0	0	333	12131	12131	1	29608	1	0	38	13	0	14	0	1	0	12	4	0	0	2336	666	1	24	0	12	0	2	0	0	0	27272	12464	2	1045888	0.278	522944	102.04	1.316	0.0	205.674	0.364	0	0	0	0	0	143.955969155
667	0	0	336	134614	134614	1	145207	1	0	137	0	0	36	0	0	0	35	4	0	0	3187	667	1	101	0	0	0	0	2	0	0	142020	134950	2	1045888	465.447	522944	37.346	1.999	0.0	542.138	0.999	0	0	0	0	0	267.841398316
667	0	0	336	134614	134614	1	290414	1	0	274	102	0	72	0	1	0	70	4	0	0	6374	667	1	202	0	101	0	0	2	0	0	284040	134950	2	1045888	465.063	522944	37.174	3.129	0.0	542.54	1.564	0	0	0	0	0	535.285877539
667	0	0	336	134614	134614	1	286160	1	0	271	99	0	72	0	1	0	70	4	0	0	6374	667	1	199	0	98	0	0	2	0	0	279786	134950	2	1045888	465.448	522944	37.248	2.074	0.0	542.018	1.037	0	0	0	0	0	527.952946212
666	0	0	333	10382	10382	1	12291	1	0	13	0	0	5	0	0	0	4	0	0	0	1016	666	1	8	0	0	0	0	0	0	0	11275	10715	2	1045888	0.017	522944	37.324	0.641	0.0	75.306	0.32	0	0	0	0	0	163.214086527
666	0	0	333	10382	10382	1	24582	1	0	26	9	0	10	0	1	0	8	0	0	0	2032	666	1	16	0	8	0	0	0	0	0	22550	10715	2	1045888	0.117	522944	37.131	1.345	0.0	75.724	0.672	0	0	0	0	0	324.626274365
666	0	0	333	10382	10382	1	24582	1	0	26	9	0	10	0	1	0	8	0	0	0	2032	666	1	16	0	8	0	0	0	0	0	22550	10715	2	1045888	0.096	522944	37.29	0.652	0.0	75.328	0.326	0	0	0	0	0	326.332837723
1386	0	0	640	7641	7641	1	10448	1	0	11	0	0	4	0	0	0	3	0	0	0	1695	1445	1	7	0	0	0	1	0	0	5	8753	1460	1	1051136	0.0	1051136	0.092	27.716	0.0	27.9	9.588	0	0	25	0	0	374.480286738
1386	0	0	640	7641	7641	1	20896	1	0	22	7	0	8	0	1	0	6	0	0	0	3390	1445	1	14	0	6	0	2	0	0	10	17506	1460	1	1051136	0.0	1051136	0.021	28.095	0.0	28.137	9.709	0	0	25	0	0	742.652024025
1382	0	0	455	41549	41549	1	47386	1	0	41	0	0	12	0	0	0	10	2	0	1	3613	2905	2	29	0	0	0	0	1	0	28	43773	1460	1	1051136	1.91	1049856	0.349	12.082	0.0	14.69	5.523	0	0	0	0	0	3225.73179033
1563	0	0	446	25604	25604	1	29427	1	0	29	0	0	10	0	0	0	8	1	0	1	2209	1460	1	19	0	0	0	1	1	0	17	27218	1460	1	1051136	0.607	1051136	0.25	9.79	0.0	10.897	0.022	0	0	0	0	0	2700.46801872
1376	0	0	805	599	599	1	3133	1	0	4	0	0	2	0	0	0	1	0	0	0	1559	1445	1	2	0	0	0	0	0	0	1	1574	1460	1	1051136	0.0	1051136	0.291	12.934	0.0	13.516	6.464	0	0	11	1	0	231.79934892
1382	0	0	455	41549	41549	1	47550	1	0	41	0	0	12	0	0	0	10	2	0	1	3661	2905	2	29	0	0	0	0	1	0	28	43889	1460	1	1051136	1.835	1049856	0.299	12.086	0.0	14.519	5.48	0	0	0	0	0	3275.0189407
1563	0	0	446	25604	25604	1	29543	1	0	29	0	0	10	0	0	0	8	1	0	1	2249	1460	1	19	0	0	0	1	1	0	17	27294	1460	1	1051136	0.596	1051136	0.212	9.841	0.0	10.861	0.078	0	0	0	0	0	2720.09943836
1376	0	0	805	599	599	1	6298	1	0	8	3	0	4	0	1	0	2	0	0	0	3134	1445	1	4	0	2	0	0	0	0	2	3164	1460	1	1051136	0.0	1051136	0.033	13.339	0.0	13.405	6.667	0	0	11	1	0	469.824692279
1382	0	0	455	41549	41549	1	93582	1	0	81	30	0	23	0	1	0	20	2	0	1	5804	2905	2	58	0	29	0	0	1	0	56	87778	1460	1	1051136	1.617	1049856	0.006	12.92	0.0	14.549	5.843	0	0	0	0	0	6432.19465255
1376	0	0	805	599	599	1	3149	1	0	4	0	0	2	0	0	0	1	0	0	0	1567	1445	1	2	0	0	0	0	0	0	1	1582	1460	1	1051136	0.0	1051136	0.274	12.918	0.0	13.466	6.456	0	0	11	1	0	233.848210307
1385	0	0	453	217	217	1	6346	1	0	9	2	0	5	0	1	0	2	1	0	1	4652	2905	2	4	0	1	0	2	0	0	0	1694	725	1	1051136	0.0	1050368	5.033	16.276	0.0	26.342	7.566	0	0	0	0	0	240.908055577
1385	0	0	453	217	217	1	3932	1	0	5	0	0	3	0	0	0	1	1	0	1	3085	2905	2	2	0	0	0	1	0	0	0	847	725	1	1051136	0.0	1050368	5.325	15.579	0.0	26.229	7.305	0	0	0	0	0	149.910404514
1563	0	0	446	25604	25604	1	59086	1	0	58	20	0	20	0	2	0	16	1	0	2	4498	1460	1	38	0	18	0	2	1	0	34	54588	1460	1	1051136	0.775	1051136	0.089	10.468	0.0	11.421	0.196	0	0	0	0	0	5173.45241222
1563	0	0	445	9984	9984	1	11432	1	0	14	0	0	5	0	0	0	4	0	0	0	455	0	0	9	0	0	0	1	0	0	7	10977	1460	1	1051136	0.0	1051136	0.254	23.304	0.0	23.812	0.034	0	0	0	0	0	480.094070217
1385	0	0	456	23549	23549	1	44068	1	0	41	0	1	12	1	0	0	10	1	0	0	2298	1445	1	29	0	0	0	1	2	0	27	41770	2920	1	1051136	0.665	1050368	0.197	21.175	0.0	22.234	10.317	0	0	0	0	0	1982.00953495
1385	0	0	456	23549	23549	1	55924	1	0	55	18	0	21	0	1	0	18	1	0	1	5676	2905	2	34	0	17	0	0	0	0	32	50248	1460	1	1051136	0.63	1050368	0.004	22.001	0.0	22.639	10.531	0	0	0	0	0	2470.25045276
1563	0	0	445	9984	9984	1	11488	1	0	14	0	0	5	0	0	0	4	0	0	0	475	0	0	9	0	0	0	1	0	0	7	11013	1460	1	1051136	0.0	1051136	0.227	23.379	0.0	23.833	0.086	0	0	0	0	0	482.020727563
1563	0	0	445	9984	9984	1	24494	1	0	29	10	0	11	0	2	0	8	0	0	1	2468	0	0	18	0	8	0	2	0	0	14	22026	1460	1	1051136	0.0	1051136	0.002	24.21	0.0	24.214	0.187	0	0	0	0	0	1011.56355827
1385	0	0	456	23549	23549	1	28721	1	0	28	0	0	11	0	0	0	9	1	0	1	3597	2905	2	17	0	0	0	0	0	0	16	25124	1460	1	1051136	0.712	1050368	0.11	21.256	0.0	22.188	10.326	0	0	0	0	0	1294.43843519
1477	0	0	468	5770	5770	1	16992	1	0	22	7	0	10	0	2	0	6	2	0	2	3698	1460	1	12	0	5	0	2	1	0	8	13294	1460	1	1051136	0.0	1050624	0.002	29.183	0.0	29.187	0.16	0	0	0	0	0	582.176996608
1477	0	0	468	5770	5770	1	8496	1	0	11	0	0	5	0	0	0	3	2	0	1	1849	1460	1	6	0	0	0	1	1	0	4	6647	1460	1	1051136	0.0	1050624	0.262	28.85	0.0	29.374	0.038	0	0	0	0	0	289.235378226
1373	0	0	813	58300	58300	1	130824	1	0	129	42	0	45	0	1	0	42	1	0	1	7180	2889	2	84	0	41	0	2	0	0	80	123644	1460	1	1051136	2.19	1050112	0.003	68.355	0.0	70.551	8.637	0	0	25	3	0	1854.31815283
1373	0	0	813	58300	58300	1	66171	1	0	65	0	0	23	0	0	0	21	1	0	1	4349	2889	2	42	0	0	0	1	0	0	40	61822	1460	1	1051136	2.018	1050112	0.226	67.821	0.0	70.291	8.464	0	0	25	3	0	941.386521745
593	0	0	333	13567	13567	1	15323	1	0	14	0	0	4	0	0	0	3	0	0	0	843	593	1	10	0	0	0	0	0	0	0	14480	13900	2	44544	0.036	89088	29.273	0.551	0.0	59.133	0.275	0	0	0	0	0	259.127729018
593	0	0	333	13567	13567	1	30646	1	0	28	11	0	8	0	1	0	6	1	0	0	1686	593	1	20	0	10	0	0	0	0	0	28960	13900	2	44544	0.309	92160	28.953	1.183	0.0	59.398	0.591	0	0	0	0	0	515.943297754
593	0	0	333	13567	13567	1	30646	1	0	28	11	0	8	0	1	0	6	1	0	0	1686	593	1	20	0	10	0	0	0	0	0	28960	13900	2	44544	0.294	92160	29.117	0.597	0.0	59.125	0.298	0	0	0	0	0	518.325581395
593	0	0	333	12705	12705	1	14589	1	0	16	0	0	6	0	0	0	5	1	0	0	971	593	1	10	0	0	0	0	0	0	0	13618	13038	2	45312	0.025	89088	22.343	0.593	0.0	45.304	0.296	0	0	0	0	0	322.024545294
593	0	0	333	12705	12705	1	29178	1	0	32	11	0	12	0	1	0	10	1	0	0	1942	593	1	20	0	10	0	0	0	0	0	27236	13038	2	45312	0.122	89088	22.317	0.667	0.0	45.423	0.333	0	0	0	0	0	642.361799089
593	0	0	333	12705	12705	1	29178	1	0	32	11	0	12	0	1	0	10	1	0	0	1942	593	1	20	0	10	0	0	0	0	0	27236	13038	2	45312	0.124	89088	22.079	1.361	0.0	45.643	0.68	0	0	0	0	0	639.265604802
1486	0	0	965	236	0	1	1745	1	0	6	0	0	3	0	0	0	2	1	0	0	255	0	0	3	0	0	0	1	1	0	0	1490	1322	2	1051136	31.133	1051136	3.165	89.048	0.0	126.511	0.045	0	0	0	0	0	13.7932669886
1486	0	0	965	236	0	1	1769	1	0	6	0	0	3	0	0	0	2	1	0	0	267	0	0	3	0	0	0	1	1	0	0	1502	1322	2	1051136	31.112	1051136	3.153	89.034	0.0	126.452	0.028	0	0	0	0	0	13.9894979913
1486	0	0	965	236	0	1	5056	1	0	13	4	0	7	0	2	0	4	2	0	1	2052	0	0	6	0	2	0	2	1	0	0	3004	1322	2	1051136	31.079	1050880	2.921	89.471	0.0	126.392	0.17	0	0	0	0	0	40.0025318058
591	0	0	353	12592	12592	1	14556	1	0	17	0	0	6	0	0	0	5	1	0	0	969	591	1	11	0	0	0	2	1	0	0	13587	12945	2	53888	0.034	107776	28.401	0.543	0.0	57.379	0.271	0	0	0	0	0	253.681660538
591	0	0	353	12592	12592	1	29128	1	0	34	10	0	12	0	1	0	10	1	0	0	1938	591	1	22	0	9	0	4	1	0	0	27190	12945	2	53888	0.111	107776	28.333	0.594	0.0	57.371	0.297	0	0	0	0	0	507.712956023
591	0	0	353	12592	12592	1	29128	1	0	34	10	0	12	0	1	0	10	1	0	0	1938	591	1	22	0	9	0	4	1	0	0	27190	12945	2	53888	0.341	107776	28.03	1.289	0.0	57.69	0.644	0	0	0	0	0	504.905529555
119	79504	79504	492	54532	54971	1	146862	1	0	168	1	0	86	0	0	0	31	28	0	54	85651	79623	2	82	0	1	0	43	7	0	38	61211	55024	1	140160	542.107	140160	134.228	226.586	543.897	1581.046	0.02	0	0	0	0	0	92.8891379504
119	79504	79504	492	54532	54971	1	293724	1	0	336	95	0	172	0	55	0	62	29	0	108	171302	79623	2	164	0	40	0	86	6	0	76	122422	55024	1	140160	541.677	140160	134.081	227.337	544.289	1581.465	0.071	0	0	0	0	0	185.729055022
119	79504	79504	492	54532	54971	1	293724	1	0	336	95	0	172	0	55	0	62	46	0	108	171302	79623	2	164	0	40	0	86	7	0	76	122422	55024	1	140160	542.149	140160	134.205	226.59	543.966	1581.115	0.004	0	0	0	0	0	185.77016852
1724	0	0	965	236	0	1	7054	1	0	14	4	0	8	0	2	0	4	2	0	2	4050	1460	1	6	0	2	0	2	1	0	0	3004	1322	2	1051136	28.493	1050880	6.068	73.628	0.0	114.257	0.279	0	0	0	0	0	61.7380116754
1724	0	0	965	236	0	1	3527	1	0	7	0	0	4	0	0	0	2	2	0	1	2025	1460	1	3	0	0	0	1	1	0	0	1502	1322	2	1051136	28.505	1050880	6.223	73.143	0.0	114.094	0.04	0	0	0	0	0	30.9131067366
591	0	0	354	79907	79907	1	85942	1	0	85	0	0	27	0	0	0	26	14	0	0	2313	591	1	58	0	0	0	2	11	0	0	83629	80261	2	41216	155.031	82432	21.838	0.567	0.0	199.274	0.283	0	0	0	0	0	431.275530175
591	0	0	354	79907	79907	1	171900	1	0	170	57	0	54	0	1	0	52	14	0	0	4626	591	1	116	0	56	0	4	11	0	0	167274	80261	2	41216	154.719	82432	21.725	1.36	0.0	199.529	0.68	0	0	0	0	0	861.528900561
591	0	0	354	79907	79907	1	171900	1	0	170	57	0	54	0	1	0	52	14	0	0	4626	591	1	116	0	56	0	4	11	0	0	167274	80261	2	41216	155.027	82432	21.822	0.606	0.0	199.277	0.303	0	0	0	0	0	862.618365391
1790	0	0	963	21813	21813	1	51224	1	0	53	18	0	19	0	2	0	16	1	0	1	3428	0	0	34	0	16	0	2	1	0	30	47796	1460	1	1051136	0.662	1051136	0.005	77.244	0.0	77.916	0.257	0	0	72	0	0	657.42594589
1790	0	0	963	21813	21813	1	24853	1	0	26	0	0	9	0	0	0	8	1	0	0	955	0	0	17	0	0	0	1	1	0	15	23898	1460	1	1051136	0.444	1051136	0.111	76.635	0.0	77.301	0.041	0	0	72	0	0	321.509424199
1328	0	0	454	2519	2519	1	4702	1	0	5	0	0	2	0	0	0	1	0	0	0	1511	1397	1	3	0	0	0	0	0	0	2	3191	1460	1	1050880	0.0	1050880	0.294	6.798	0.0	7.386	3.393	0	0	0	0	0	636.609802329
1328	0	0	454	2519	2519	1	4722	1	0	5	0	0	2	0	0	0	1	0	0	0	1519	1397	1	3	0	0	0	0	0	0	2	3203	1460	1	1050880	0.0	1050880	0.239	6.899	0.0	7.377	3.421	0	0	0	0	0	640.097600651
1328	0	0	454	2519	2519	1	9444	1	0	10	4	0	4	0	1	0	2	1	0	0	3038	1397	1	6	0	3	0	0	0	0	4	6406	1460	1	1050880	0.0	1051136	0.007	7.408	0.0	7.422	3.605	0	0	0	0	0	1272.43330639
1360	0	0	453	217	217	1	2334	1	0	3	0	0	2	0	0	0	1	0	0	0	1551	1429	1	1	0	0	0	0	0	0	0	783	725	1	1051136	0.0	1051136	8.859	4.098	0.0	21.816	2.049	0	0	0	0	0	106.98569857
1360	0	0	453	217	217	1	4668	1	0	6	2	0	4	0	1	0	2	1	0	0	3102	1429	1	2	0	1	0	0	0	0	0	1566	725	1	1051136	0.0	1050368	8.661	4.512	0.0	21.834	2.256	0	0	0	0	0	213.794998626
1357	0	0	455	41549	41549	1	46320	1	0	45	0	0	16	0	0	0	15	0	0	0	2431	1413	1	29	0	0	0	0	0	0	28	43889	2920	1	1051136	2.038	1051136	0.249	9.653	0.0	12.189	4.447	0	0	0	0	0	3800.14767413
